     x            y            u      
  0.455446     0.465347     0.415698  
  0.465347     0.465347     0.419052  
  0.475248     0.465347     0.421606  
  0.485149     0.465347     0.423326  
  0.495050     0.465347     0.424192  
  0.504950     0.465347     0.424192  
  0.514851     0.465347     0.423326  
  0.524752     0.465347     0.421606  
  0.534653     0.465347     0.419052  
  0.544554     0.465347     0.415698  
  0.554455     0.465347     0.411583  
  0.564356     0.465347     0.406756  
  0.574257     0.465347     0.401271  
  0.584158     0.465347     0.395187  
  0.594059     0.465347     0.388561  
  0.603960     0.465347     0.381455  
  0.613861     0.465347     0.373925  
  0.623762     0.465347     0.366025  
  0.633663     0.465347     0.357807  
  0.643564     0.465347     0.349315  
  0.653465     0.465347     0.340590  
  0.663366     0.465347     0.331669  
  0.673267     0.465347     0.322582  
  0.683168     0.465347     0.313356  
  0.693069     0.465347     0.304014  
  0.702970     0.465347     0.294576  
  0.712871     0.465347     0.285058  
  0.722772     0.465347     0.275474  
  0.732673     0.465347     0.265835  
  0.742574     0.465347     0.256152  
  0.752475     0.465347     0.246431  
  0.762376     0.465347     0.236680  
  0.772277     0.465347     0.226904  
  0.782178     0.465347     0.217108  
  0.792079     0.465347     0.207295  
  0.801980     0.465347     0.197468  
  0.811881     0.465347     0.187630  
  0.821782     0.465347     0.177783  
  0.831683     0.465347     0.167928  
  0.841584     0.465347     0.158068  
  0.851485     0.465347     0.148203  
  0.861386     0.465347     0.138333  
  0.871287     0.465347     0.128461  
  0.881188     0.465347     0.118586  
  0.891089     0.465347     0.108709  
  0.900990     0.465347     0.098830  
  0.910891     0.465347     0.088950  
  0.920792     0.465347     0.079069  
  0.930693     0.465347     0.069187  
  0.940594     0.465347     0.059304  
  0.950495     0.465347     0.049421  
  0.960396     0.465347     0.039537  
  0.970297     0.465347     0.029653  
  0.980198     0.465347     0.019769  
  0.990099     0.465347     0.009885  
  0.009901     0.475248     0.009885  
  0.019802     0.475248     0.019769  
  0.029703     0.475248     0.029653  
  0.039604     0.475248     0.039537  
  0.049505     0.475248     0.049421  
  0.059406     0.475248     0.059305  
  0.069307     0.475248     0.069187  
  0.079208     0.475248     0.079070  
  0.089109     0.475248     0.088951  
  0.099010     0.475248     0.098832  
  0.108911     0.475248     0.108711  
  0.118812     0.475248     0.118589  
  0.128713     0.475248     0.128465  
  0.138614     0.475248     0.138339  
  0.148515     0.475248     0.148210  
  0.158416     0.475248     0.158077  
  0.168317     0.475248     0.167940  
  0.178218     0.475248     0.177798  
  0.188119     0.475248     0.187649  
  0.198020     0.475248     0.197492  
  0.207921     0.475248     0.207324  
  0.217822     0.475248     0.217145  
  0.227723     0.475248     0.226950  
  0.237624     0.475248     0.236737  
  0.247525     0.475248     0.246502  
  0.257426     0.475248     0.256239  
  0.267327     0.475248     0.265942  
  0.277228     0.475248     0.275605  
  0.287129     0.475248     0.285219  
  0.297030     0.475248     0.294772  
  0.306931     0.475248     0.304253  
  0.316832     0.475248     0.313645  
  0.326733     0.475248     0.322932  
  0.336634     0.475248     0.332092  
  0.346535     0.475248     0.341099  
  0.356436     0.475248     0.349923  
  0.366337     0.475248     0.358531  
  0.376238     0.475248     0.366883  
  0.386139     0.475248     0.374933  
  0.396040     0.475248     0.382632  
  0.405941     0.475248     0.389923  
  0.415842     0.475248     0.396747  
  0.425743     0.475248     0.403040  
  0.435644     0.475248     0.408737  
  0.445545     0.475248     0.413771  
  0.455446     0.475248     0.418080  
  0.465347     0.475248     0.421606  
  0.475248     0.475248     0.424298  
  0.485149     0.475248     0.426116  
  0.495050     0.475248     0.427032  
  0.504950     0.475248     0.427032  
  0.514851     0.475248     0.426116  
  0.524752     0.475248     0.424298  
  0.534653     0.475248     0.421606  
  0.544554     0.475248     0.418080  
  0.554455     0.475248     0.413771  
  0.564356     0.475248     0.408737  
  0.574257     0.475248     0.403040  
  0.584158     0.475248     0.396747  
  0.594059     0.475248     0.389923  
  0.603960     0.475248     0.382632  
  0.613861     0.475248     0.374933  
  0.623762     0.475248     0.366883  
  0.633663     0.475248     0.358531  
  0.643564     0.475248     0.349923  
  0.653465     0.475248     0.341099  
  0.663366     0.475248     0.332092  
  0.673267     0.475248     0.322932  
  0.683168     0.475248     0.313645  
  0.693069     0.475248     0.304253  
  0.702970     0.475248     0.294772  
  0.712871     0.475248     0.285219  
  0.722772     0.475248     0.275605  
  0.732673     0.475248     0.265942  
  0.742574     0.475248     0.256239  
  0.752475     0.475248     0.246502  
  0.762376     0.475248     0.236737  
  0.772277     0.475248     0.226950  
  0.782178     0.475248     0.217145  
  0.792079     0.475248     0.207324  
  0.801980     0.475248     0.197492  
  0.811881     0.475248     0.187649  
  0.821782     0.475248     0.177798  
  0.831683     0.475248     0.167940  
  0.841584     0.475248     0.158077  
  0.851485     0.475248     0.148210  
  0.861386     0.475248     0.138339  
  0.871287     0.475248     0.128465  
  0.881188     0.475248     0.118589  
  0.891089     0.475248     0.108711  
  0.900990     0.475248     0.098832  
  0.910891     0.475248     0.088951  
  0.920792     0.475248     0.079070  
  0.930693     0.475248     0.069187  
  0.940594     0.475248     0.059305  
  0.950495     0.475248     0.049421  
  0.960396     0.475248     0.039537  
  0.970297     0.475248     0.029653  
  0.980198     0.475248     0.019769  
  0.990099     0.475248     0.009885  
  0.009901     0.485149     0.009885  
  0.019802     0.485149     0.019769  
  0.029703     0.485149     0.029653  
  0.039604     0.485149     0.039538  
  0.049505     0.485149     0.049421  
  0.059406     0.485149     0.059305  
  0.069307     0.485149     0.069188  
  0.079208     0.485149     0.079071  
  0.089109     0.485149     0.088952  
  0.099010     0.485149     0.098833  
  0.108911     0.485149     0.108713  
  0.118812     0.485149     0.118592  
  0.128713     0.485149     0.128468  
  0.138614     0.485149     0.138343  
  0.148515     0.485149     0.148215  
  0.158416     0.485149     0.158084  
  0.168317     0.485149     0.167948  
  0.178218     0.485149     0.177808  
  0.188119     0.485149     0.187661  
  0.198020     0.485149     0.197507  
  0.207921     0.485149     0.207344  
  0.217822     0.485149     0.217169  
  0.227723     0.485149     0.226980  
  0.237624     0.485149     0.236774  
  0.247525     0.485149     0.246547  
  0.257426     0.485149     0.256295  
  0.267327     0.485149     0.266011  
  0.277228     0.485149     0.275690  
  0.287129     0.485149     0.285322  
  0.297030     0.485149     0.294899  
  0.306931     0.485149     0.304407  
  0.316832     0.485149     0.313833  
  0.326733     0.485149     0.323160  
  0.336634     0.485149     0.332367  
  0.346535     0.485149     0.341430  
  0.356436     0.485149     0.350320  
  0.366337     0.485149     0.359004  
  0.376238     0.485149     0.367444  
  0.386139     0.485149     0.375595  
  0.396040     0.485149     0.383407  
  0.405941     0.485149     0.390823  
  0.415842     0.485149     0.397782  
  0.425743     0.485149     0.404217  
  0.435644     0.485149     0.410058  
  0.445545     0.485149     0.415236  
  0.455446     0.485149     0.419680  
  0.465347     0.485149     0.423326  
  0.475248     0.485149     0.426116  
  0.485149     0.485149     0.428003  
  0.495050     0.485149     0.428955  
  0.504950     0.485149     0.428955  
  0.514851     0.485149     0.428003  
  0.524752     0.485149     0.426116  
  0.534653     0.485149     0.423326  
  0.544554     0.485149     0.419680  
  0.554455     0.485149     0.415236  
  0.564356     0.485149     0.410058  
  0.574257     0.485149     0.404217  
  0.584158     0.485149     0.397782  
  0.594059     0.485149     0.390823  
  0.603960     0.485149     0.383407  
  0.613861     0.485149     0.375595  
  0.623762     0.485149     0.367444  
  0.633663     0.485149     0.359004  
  0.643564     0.485149     0.350320  
  0.653465     0.485149     0.341430  
  0.663366     0.485149     0.332367  
  0.673267     0.485149     0.323160  
  0.683168     0.485149     0.313833  
  0.693069     0.485149     0.304407  
  0.702970     0.485149     0.294899  
  0.712871     0.485149     0.285322  
  0.722772     0.485149     0.275690  
  0.732673     0.485149     0.266011  
  0.742574     0.485149     0.256295  
  0.752475     0.485149     0.246547  
  0.762376     0.485149     0.236774  
  0.772277     0.485149     0.226980  
  0.782178     0.485149     0.217169  
  0.792079     0.485149     0.207344  
  0.801980     0.485149     0.197507  
  0.811881     0.485149     0.187661  
  0.821782     0.485149     0.177808  
  0.831683     0.485149     0.167948  
  0.841584     0.485149     0.158084  
  0.851485     0.485149     0.148215  
  0.861386     0.485149     0.138343  
  0.871287     0.485149     0.128468  
  0.881188     0.485149     0.118592  
  0.891089     0.485149     0.108713  
  0.900990     0.485149     0.098833  
  0.910891     0.485149     0.088952  
  0.920792     0.485149     0.079071  
  0.930693     0.485149     0.069188  
  0.940594     0.485149     0.059305  
  0.950495     0.485149     0.049421  
  0.960396     0.485149     0.039538  
  0.970297     0.485149     0.029653  
  0.980198     0.485149     0.019769  
  0.990099     0.485149     0.009885  
  0.009901     0.495050     0.009885  
  0.019802     0.495050     0.019769  
  0.029703     0.495050     0.029653  
  0.039604     0.495050     0.039538  
  0.049505     0.495050     0.049422  
  0.059406     0.495050     0.059305  
  0.069307     0.495050     0.069188  
  0.079208     0.495050     0.079071  
  0.089109     0.495050     0.088953  
  0.099010     0.495050     0.098834  
  0.108911     0.495050     0.108714  
  0.118812     0.495050     0.118593  
  0.128713     0.495050     0.128470  
  0.138614     0.495050     0.138345  
  0.148515     0.495050     0.148217  
  0.158416     0.495050     0.158087  
  0.168317     0.495050     0.167952  
  0.178218     0.495050     0.177813  
  0.188119     0.495050     0.187667  
  0.198020     0.495050     0.197515  
  0.207921     0.495050     0.207353  
  0.217822     0.495050     0.217181  
  0.227723     0.495050     0.226995  
  0.237624     0.495050     0.236792  
  0.247525     0.495050     0.246570  
  0.257426     0.495050     0.256322  
  0.267327     0.495050     0.266045  
  0.277228     0.495050     0.275731  
  0.287129     0.495050     0.285373  
  0.297030     0.495050     0.294961  
  0.306931     0.495050     0.304483  
  0.316832     0.495050     0.313925  
  0.326733     0.495050     0.323272  
  0.336634     0.495050     0.332502  
  0.346535     0.495050     0.341593  
  0.356436     0.495050     0.350516  
  0.366337     0.495050     0.359238  
  0.376238     0.495050     0.367722  
  0.386139     0.495050     0.375923  
  0.396040     0.495050     0.383791  
  0.405941     0.495050     0.391270  
  0.415842     0.495050     0.398296  
  0.425743     0.495050     0.404803  
  0.435644     0.495050     0.410719  
  0.445545     0.495050     0.415970  
  0.455446     0.495050     0.420484  
  0.465347     0.495050     0.424192  
  0.475248     0.495050     0.427032  
  0.485149     0.495050     0.428955  
  0.495050     0.495050     0.429926  
  0.504950     0.495050     0.429926  
  0.514851     0.495050     0.428955  
  0.524752     0.495050     0.427032  
  0.534653     0.495050     0.424192  
  0.544554     0.495050     0.420484  
  0.554455     0.495050     0.415970  
  0.564356     0.495050     0.410719  
  0.574257     0.495050     0.404803  
  0.584158     0.495050     0.398296  
  0.594059     0.495050     0.391270  
  0.603960     0.495050     0.383791  
  0.613861     0.495050     0.375923  
  0.623762     0.495050     0.367722  
  0.633663     0.495050     0.359238  
  0.643564     0.495050     0.350516  
  0.653465     0.495050     0.341593  
  0.663366     0.495050     0.332502  
  0.673267     0.495050     0.323272  
  0.683168     0.495050     0.313925  
  0.693069     0.495050     0.304483  
  0.702970     0.495050     0.294961  
  0.712871     0.495050     0.285373  
  0.722772     0.495050     0.275731  
  0.732673     0.495050     0.266045  
  0.742574     0.495050     0.256322  
  0.752475     0.495050     0.246570  
  0.762376     0.495050     0.236792  
  0.772277     0.495050     0.226995  
  0.782178     0.495050     0.217181  
  0.792079     0.495050     0.207353  
  0.801980     0.495050     0.197515  
  0.811881     0.495050     0.187667  
  0.821782     0.495050     0.177813  
  0.831683     0.495050     0.167952  
  0.841584     0.495050     0.158087  
  0.851485     0.495050     0.148217  
  0.861386     0.495050     0.138345  
  0.871287     0.495050     0.128470  
  0.881188     0.495050     0.118593  
  0.891089     0.495050     0.108714  
  0.900990     0.495050     0.098834  
  0.910891     0.495050     0.088953  
  0.920792     0.495050     0.079071  
  0.930693     0.495050     0.069188  
  0.940594     0.495050     0.059305  
  0.950495     0.495050     0.049422  
  0.960396     0.495050     0.039538  
  0.970297     0.495050     0.029653  
  0.980198     0.495050     0.019769  
  0.990099     0.495050     0.009885  
  0.009901     0.504950     0.009885  
  0.019802     0.504950     0.019769  
  0.029703     0.504950     0.029653  
  0.039604     0.504950     0.039538  
  0.049505     0.504950     0.049422  
  0.059406     0.504950     0.059305  
  0.069307     0.504950     0.069188  
  0.079208     0.504950     0.079071  
  0.089109     0.504950     0.088953  
  0.099010     0.504950     0.098834  
  0.108911     0.504950     0.108714  
  0.118812     0.504950     0.118593  
  0.128713     0.504950     0.128470  
  0.138614     0.504950     0.138345  
  0.148515     0.504950     0.148217  
  0.158416     0.504950     0.158087  
  0.168317     0.504950     0.167952  
  0.178218     0.504950     0.177813  
  0.188119     0.504950     0.187667  
  0.198020     0.504950     0.197515  
  0.207921     0.504950     0.207353  
  0.217822     0.504950     0.217181  
  0.227723     0.504950     0.226995  
  0.237624     0.504950     0.236792  
  0.247525     0.504950     0.246570  
  0.257426     0.504950     0.256322  
  0.267327     0.504950     0.266045  
  0.277228     0.504950     0.275731  
  0.287129     0.504950     0.285373  
  0.297030     0.504950     0.294961  
  0.306931     0.504950     0.304483  
  0.316832     0.504950     0.313925  
  0.326733     0.504950     0.323272  
  0.336634     0.504950     0.332502  
  0.346535     0.504950     0.341593  
  0.356436     0.504950     0.350516  
  0.366337     0.504950     0.359238  
  0.376238     0.504950     0.367722  
  0.386139     0.504950     0.375923  
  0.396040     0.504950     0.383791  
  0.405941     0.504950     0.391270  
  0.415842     0.504950     0.398296  
  0.425743     0.504950     0.404803  
  0.435644     0.504950     0.410719  
  0.445545     0.504950     0.415970  
  0.455446     0.504950     0.420484  
  0.465347     0.504950     0.424192  
  0.475248     0.504950     0.427032  
  0.485149     0.504950     0.428955  
  0.495050     0.504950     0.429926  
  0.504950     0.504950     0.429926  
  0.514851     0.504950     0.428955  
  0.524752     0.504950     0.427032  
  0.534653     0.504950     0.424192  
  0.544554     0.504950     0.420484  
  0.554455     0.504950     0.415970  
  0.564356     0.504950     0.410719  
  0.574257     0.504950     0.404803  
  0.584158     0.504950     0.398296  
  0.594059     0.504950     0.391270  
  0.603960     0.504950     0.383791  
  0.613861     0.504950     0.375923  
  0.623762     0.504950     0.367722  
  0.633663     0.504950     0.359238  
  0.643564     0.504950     0.350516  
  0.653465     0.504950     0.341593  
  0.663366     0.504950     0.332502  
  0.673267     0.504950     0.323272  
  0.683168     0.504950     0.313925  
  0.693069     0.504950     0.304483  
  0.702970     0.504950     0.294961  
  0.712871     0.504950     0.285373  
  0.722772     0.504950     0.275731  
  0.732673     0.504950     0.266045  
  0.742574     0.504950     0.256322  
  0.752475     0.504950     0.246570  
  0.762376     0.504950     0.236792  
  0.772277     0.504950     0.226995  
  0.782178     0.504950     0.217181  
  0.792079     0.504950     0.207353  
  0.801980     0.504950     0.197515  
  0.811881     0.504950     0.187667  
  0.821782     0.504950     0.177813  
  0.831683     0.504950     0.167952  
  0.841584     0.504950     0.158087  
  0.851485     0.504950     0.148217  
  0.861386     0.504950     0.138345  
  0.871287     0.504950     0.128470  
  0.881188     0.504950     0.118593  
  0.891089     0.504950     0.108714  
  0.900990     0.504950     0.098834  
  0.910891     0.504950     0.088953  
  0.920792     0.504950     0.079071  
  0.930693     0.504950     0.069188  
  0.940594     0.504950     0.059305  
  0.950495     0.504950     0.049422  
  0.960396     0.504950     0.039538  
  0.970297     0.504950     0.029653  
  0.980198     0.504950     0.019769  
  0.990099     0.504950     0.009885  
  0.009901     0.514851     0.009885  
  0.019802     0.514851     0.019769  
  0.029703     0.514851     0.029653  
  0.039604     0.514851     0.039538  
  0.049505     0.514851     0.049421  
  0.059406     0.514851     0.059305  
  0.069307     0.514851     0.069188  
  0.079208     0.514851     0.079071  
  0.089109     0.514851     0.088952  
  0.099010     0.514851     0.098833  
  0.108911     0.514851     0.108713  
  0.118812     0.514851     0.118592  
  0.128713     0.514851     0.128468  
  0.138614     0.514851     0.138343  
  0.148515     0.514851     0.148215  
  0.158416     0.514851     0.158084  
  0.168317     0.514851     0.167948  
  0.178218     0.514851     0.177808  
  0.188119     0.514851     0.187661  
  0.198020     0.514851     0.197507  
  0.207921     0.514851     0.207344  
  0.217822     0.514851     0.217169  
  0.227723     0.514851     0.226980  
  0.237624     0.514851     0.236774  
  0.247525     0.514851     0.246547  
  0.257426     0.514851     0.256295  
  0.267327     0.514851     0.266011  
  0.277228     0.514851     0.275690  
  0.287129     0.514851     0.285322  
  0.297030     0.514851     0.294899  
  0.306931     0.514851     0.304407  
  0.316832     0.514851     0.313833  
  0.326733     0.514851     0.323160  
  0.336634     0.514851     0.332367  
  0.346535     0.514851     0.341430  
  0.356436     0.514851     0.350320  
  0.366337     0.514851     0.359004  
  0.376238     0.514851     0.367444  
  0.386139     0.514851     0.375595  
  0.396040     0.514851     0.383407  
  0.405941     0.514851     0.390823  
  0.415842     0.514851     0.397782  
  0.425743     0.514851     0.404217  
  0.435644     0.514851     0.410058  
  0.445545     0.514851     0.415236  
  0.455446     0.514851     0.419680  
  0.465347     0.514851     0.423326  
  0.475248     0.514851     0.426116  
  0.485149     0.514851     0.428003  
  0.495050     0.514851     0.428955  
  0.504950     0.514851     0.428955  
  0.514851     0.514851     0.428003  
  0.524752     0.514851     0.426116  
  0.534653     0.514851     0.423326  
  0.544554     0.514851     0.419680  
  0.554455     0.514851     0.415236  
  0.564356     0.514851     0.410058  
  0.574257     0.514851     0.404217  
  0.584158     0.514851     0.397782  
  0.594059     0.514851     0.390823  
  0.603960     0.514851     0.383407  
  0.613861     0.514851     0.375595  
  0.623762     0.514851     0.367444  
  0.633663     0.514851     0.359004  
  0.643564     0.514851     0.350320  
  0.653465     0.514851     0.341430  
  0.663366     0.514851     0.332367  
  0.673267     0.514851     0.323160  
  0.683168     0.514851     0.313833  
  0.693069     0.514851     0.304407  
  0.702970     0.514851     0.294899  
  0.712871     0.514851     0.285322  
  0.722772     0.514851     0.275690  
  0.732673     0.514851     0.266011  
  0.742574     0.514851     0.256295  
  0.752475     0.514851     0.246547  
  0.762376     0.514851     0.236774  
  0.772277     0.514851     0.226980  
  0.782178     0.514851     0.217169  
  0.792079     0.514851     0.207344  
  0.801980     0.514851     0.197507  
  0.811881     0.514851     0.187661  
  0.821782     0.514851     0.177808  
  0.831683     0.514851     0.167948  
  0.841584     0.514851     0.158084  
  0.851485     0.514851     0.148215  
  0.861386     0.514851     0.138343  
  0.871287     0.514851     0.128468  
  0.881188     0.514851     0.118592  
  0.891089     0.514851     0.108713  
  0.900990     0.514851     0.098833  
  0.910891     0.514851     0.088952  
  0.920792     0.514851     0.079071  
  0.930693     0.514851     0.069188  
  0.940594     0.514851     0.059305  
  0.950495     0.514851     0.049421  
  0.960396     0.514851     0.039538  
  0.970297     0.514851     0.029653  
  0.980198     0.514851     0.019769  
  0.990099     0.514851     0.009885  
  0.009901     0.524752     0.009885  
  0.019802     0.524752     0.019769  
  0.029703     0.524752     0.029653  
  0.039604     0.524752     0.039537  
  0.049505     0.524752     0.049421  
  0.059406     0.524752     0.059305  
  0.069307     0.524752     0.069187  
  0.079208     0.524752     0.079070  
  0.089109     0.524752     0.088951  
  0.099010     0.524752     0.098832  
  0.108911     0.524752     0.108711  
  0.118812     0.524752     0.118589  
  0.128713     0.524752     0.128465  
  0.138614     0.524752     0.138339  
  0.148515     0.524752     0.148210  
  0.158416     0.524752     0.158077  
  0.168317     0.524752     0.167940  
  0.178218     0.524752     0.177798  
  0.188119     0.524752     0.187649  
  0.198020     0.524752     0.197492  
  0.207921     0.524752     0.207324  
  0.217822     0.524752     0.217145  
  0.227723     0.524752     0.226950  
  0.237624     0.524752     0.236737  
  0.247525     0.524752     0.246502  
  0.257426     0.524752     0.256239  
  0.267327     0.524752     0.265942  
  0.277228     0.524752     0.275605  
  0.287129     0.524752     0.285219  
  0.297030     0.524752     0.294772  
  0.306931     0.524752     0.304253  
  0.316832     0.524752     0.313645  
  0.326733     0.524752     0.322932  
  0.336634     0.524752     0.332092  
  0.346535     0.524752     0.341099  
  0.356436     0.524752     0.349923  
  0.366337     0.524752     0.358531  
  0.376238     0.524752     0.366883  
  0.386139     0.524752     0.374933  
  0.396040     0.524752     0.382632  
  0.405941     0.524752     0.389923  
  0.415842     0.524752     0.396747  
  0.425743     0.524752     0.403040  
  0.435644     0.524752     0.408737  
  0.445545     0.524752     0.413771  
  0.455446     0.524752     0.418080  
  0.465347     0.524752     0.421606  
  0.475248     0.524752     0.424298  
  0.485149     0.524752     0.426116  
  0.495050     0.524752     0.427032  
  0.504950     0.524752     0.427032  
  0.514851     0.524752     0.426116  
  0.524752     0.524752     0.424298  
  0.534653     0.524752     0.421606  
  0.544554     0.524752     0.418080  
  0.554455     0.524752     0.413771  
  0.564356     0.524752     0.408737  
  0.574257     0.524752     0.403040  
  0.584158     0.524752     0.396747  
  0.594059     0.524752     0.389923  
  0.603960     0.524752     0.382632  
  0.613861     0.524752     0.374933  
  0.623762     0.524752     0.366883  
  0.633663     0.524752     0.358531  
  0.643564     0.524752     0.349923  
  0.653465     0.524752     0.341099  
  0.663366     0.524752     0.332092  
  0.673267     0.524752     0.322932  
  0.683168     0.524752     0.313645  
  0.693069     0.524752     0.304253  
  0.702970     0.524752     0.294772  
  0.712871     0.524752     0.285219  
  0.722772     0.524752     0.275605  
  0.732673     0.524752     0.265942  
  0.742574     0.524752     0.256239  
  0.752475     0.524752     0.246502  
  0.762376     0.524752     0.236737  
  0.772277     0.524752     0.226950  
  0.782178     0.524752     0.217145  
  0.792079     0.524752     0.207324  
  0.801980     0.524752     0.197492  
  0.811881     0.524752     0.187649  
  0.821782     0.524752     0.177798  
  0.831683     0.524752     0.167940  
  0.841584     0.524752     0.158077  
  0.851485     0.524752     0.148210  
  0.861386     0.524752     0.138339  
  0.871287     0.524752     0.128465  
  0.881188     0.524752     0.118589  
  0.891089     0.524752     0.108711  
  0.900990     0.524752     0.098832  
  0.910891     0.524752     0.088951  
  0.920792     0.524752     0.079070  
  0.930693     0.524752     0.069187  
  0.940594     0.524752     0.059305  
  0.950495     0.524752     0.049421  
  0.960396     0.524752     0.039537  
  0.970297     0.524752     0.029653  
  0.980198     0.524752     0.019769  
  0.990099     0.524752     0.009885  
  0.009901     0.534653     0.009885  
  0.019802     0.534653     0.019769  
  0.029703     0.534653     0.029653  
  0.039604     0.534653     0.039537  
  0.049505     0.534653     0.049421  
  0.059406     0.534653     0.059304  
  0.069307     0.534653     0.069187  
  0.079208     0.534653     0.079069  
  0.089109     0.534653     0.088950  
  0.099010     0.534653     0.098830  
  0.108911     0.534653     0.108709  
  0.118812     0.534653     0.118586  
  0.128713     0.534653     0.128461  
  0.138614     0.534653     0.138333  
  0.148515     0.534653     0.148203  
  0.158416     0.534653     0.158068  
  0.168317     0.534653     0.167928  
  0.178218     0.534653     0.177783  
  0.188119     0.534653     0.187630  
  0.198020     0.534653     0.197468  
  0.207921     0.534653     0.207295  
  0.217822     0.534653     0.217108  
  0.227723     0.534653     0.226904  
  0.237624     0.534653     0.236680  
  0.247525     0.534653     0.246431  
  0.257426     0.534653     0.256152  
  0.267327     0.534653     0.265835  
  0.277228     0.534653     0.275474  
  0.287129     0.534653     0.285058  
  0.297030     0.534653     0.294576  
  0.306931     0.534653     0.304014  
  0.316832     0.534653     0.313356  
  0.326733     0.534653     0.322582  
  0.336634     0.534653     0.331669  
  0.346535     0.534653     0.340590  
  0.356436     0.534653     0.349315  
  0.366337     0.534653     0.357807  
  0.376238     0.534653     0.366025  
  0.386139     0.534653     0.373925  
  0.396040     0.534653     0.381455  
  0.405941     0.534653     0.388561  
  0.415842     0.534653     0.395187  
  0.425743     0.534653     0.401271  
  0.435644     0.534653     0.406756  
  0.445545     0.534653     0.411583  
  0.455446     0.534653     0.415698  
  0.465347     0.534653     0.419052  
  0.475248     0.534653     0.421606  
  0.485149     0.534653     0.423326  
  0.495050     0.534653     0.424192  
  0.504950     0.534653     0.424192  
  0.514851     0.534653     0.423326  
  0.524752     0.534653     0.421606  
  0.534653     0.534653     0.419052  
  0.544554     0.534653     0.415698  
  0.554455     0.534653     0.411583  
  0.564356     0.534653     0.406756  
  0.574257     0.534653     0.401271  
  0.584158     0.534653     0.395187  
  0.594059     0.534653     0.388561  
  0.603960     0.534653     0.381455  
  0.613861     0.534653     0.373925  
  0.623762     0.534653     0.366025  
  0.633663     0.534653     0.357807  
  0.643564     0.534653     0.349315  
  0.653465     0.534653     0.340590  
  0.663366     0.534653     0.331669  
  0.673267     0.534653     0.322582  
  0.683168     0.534653     0.313356  
  0.693069     0.534653     0.304014  
  0.702970     0.534653     0.294576  
  0.712871     0.534653     0.285058  
  0.722772     0.534653     0.275474  
  0.732673     0.534653     0.265835  
  0.742574     0.534653     0.256152  
  0.752475     0.534653     0.246431  
  0.762376     0.534653     0.236680  
  0.772277     0.534653     0.226904  
  0.782178     0.534653     0.217108  
  0.792079     0.534653     0.207295  
  0.801980     0.534653     0.197468  
  0.811881     0.534653     0.187630  
  0.821782     0.534653     0.177783  
  0.831683     0.534653     0.167928  
  0.841584     0.534653     0.158068  
  0.851485     0.534653     0.148203  
  0.861386     0.534653     0.138333  
  0.871287     0.534653     0.128461  
  0.881188     0.534653     0.118586  
  0.891089     0.534653     0.108709  
  0.900990     0.534653     0.098830  
  0.910891     0.534653     0.088950  
  0.920792     0.534653     0.079069  
  0.930693     0.534653     0.069187  
  0.940594     0.534653     0.059304  
  0.950495     0.534653     0.049421  
  0.960396     0.534653     0.039537  
  0.970297     0.534653     0.029653  
  0.980198     0.534653     0.019769  
  0.990099     0.534653     0.009885  
  0.009901     0.544554     0.009884  
  0.019802     0.544554     0.019769  
  0.029703     0.544554     0.029653  
  0.039604     0.544554     0.039537  
  0.049505     0.544554     0.049420  
  0.059406     0.544554     0.059303  
  0.069307     0.544554     0.069186  
  0.079208     0.544554     0.079067  
  0.089109     0.544554     0.088948  
  0.099010     0.544554     0.098827  
  0.108911     0.544554     0.108705  
  0.118812     0.544554     0.118581  
  0.128713     0.544554     0.128455  
  0.138614     0.544554     0.138325  
  0.148515     0.544554     0.148192  
  0.158416     0.544554     0.158055  
  0.168317     0.544554     0.167912  
  0.178218     0.544554     0.177762  
  0.188119     0.544554     0.187603  
  0.198020     0.544554     0.197435  
  0.207921     0.544554     0.207253  
  0.217822     0.544554     0.217056  
  0.227723     0.544554     0.226840  
  0.237624     0.544554     0.236601  
  0.247525     0.544554     0.246333  
  0.257426     0.544554     0.256031  
  0.267327     0.544554     0.265687  
  0.277228     0.544554     0.275292  
  0.287129     0.544554     0.284835  
  0.297030     0.544554     0.294304  
  0.306931     0.544554     0.303684  
  0.316832     0.544554     0.312955  
  0.326733     0.544554     0.322097  
  0.336634     0.544554     0.331085  
  0.346535     0.544554     0.339890  
  0.356436     0.544554     0.348479  
  0.366337     0.544554     0.356814  
  0.376238     0.544554     0.364854  
  0.386139     0.544554     0.372552  
  0.396040     0.544554     0.379859  
  0.405941     0.544554     0.386722  
  0.415842     0.544554     0.393089  
  0.425743     0.544554     0.398906  
  0.435644     0.544554     0.404120  
  0.445545     0.544554     0.408685  
  0.455446     0.544554     0.412556  
  0.465347     0.544554     0.415698  
  0.475248     0.544554     0.418080  
  0.485149     0.544554     0.419680  
  0.495050     0.544554     0.420484  
  0.504950     0.544554     0.420484  
  0.514851     0.544554     0.419680  
  0.524752     0.544554     0.418080  
  0.534653     0.544554     0.415698  
  0.544554     0.544554     0.412556  
  0.554455     0.544554     0.408685  
  0.564356     0.544554     0.404120  
  0.574257     0.544554     0.398906  
  0.584158     0.544554     0.393089  
  0.594059     0.544554     0.386722  
  0.603960     0.544554     0.379859  
  0.613861     0.544554     0.372552  
  0.623762     0.544554     0.364854  
  0.633663     0.544554     0.356814  
  0.643564     0.544554     0.348479  
  0.653465     0.544554     0.339890  
  0.663366     0.544554     0.331085  
  0.673267     0.544554     0.322097  
